__time,/psm_joint_telemetry/header/stamp,/psm_joint_telemetry/insertion/effort,/psm_joint_telemetry/insertion/position,/psm_joint_telemetry/insertion/velocity,/psm_joint_telemetry/pitch/effort,/psm_joint_telemetry/pitch/position,/psm_joint_telemetry/pitch/velocity,/psm_joint_telemetry/roll/effort,/psm_joint_telemetry/roll/position,/psm_joint_telemetry/roll/velocity
1748602355.087497,28.736000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.545295715
1748602355.089895,28.739000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.542976379
1748602355.092299,28.741000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.540887833
1748602355.094651,28.743000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.539007187
1748602355.096992,28.746000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.537317276
1748602355.099414,28.748000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.535793304
1748602355.101722,28.750000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.534423828
1748602355.104114,28.753000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.533191681
1748602355.106482,28.755000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.053326607,-77.878837585,0.000000000,-0.066000223,-16.532081604
1748602355.108915,28.758000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.039827108,-79.687759399,0.000000000,-0.066000223,-16.530876160
1748602355.111291,28.760000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.039827108,-77.468193054,0.000000000,-0.066000223,-16.529977798
1748602355.113669,28.762000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.039827108,-77.468193054,0.000000000,-0.066000223,-16.529169083
1748602355.116052,28.765000000,0.000000000,333.357879639,0.000000000,0.000000000,-3.039827108,-77.468193054,0.000000000,-0.066000223,-16.528440475
