1751976395.87695,-0.002297743,-0.006844886,0.060148321
1751976395.88296,-0.002297743,-0.006844886,0.060148321
1751976395.89093,-0.002164317,-0.006637813,0.060178263
1751976395.89895,-0.002008747,-0.006321466,0.060205884
1751976395.90699,-0.001833312,-0.006120949,0.060296666
1751976395.9151,-0.001833312,-0.006120949,0.060296666
1751976395.92294,-0.001755264,-0.005838809,0.060297616
1751976395.93093,-0.001614989,-0.005558765,0.060291099
1751976395.93893,-0.001614989,-0.005558765,0.060291099
1751976395.94698,-0.001534677,-0.005274932,0.060327396
1751976395.95499,-0.001357112,-0.004870132,0.060351821
1751976395.96297,-0.001238269,-0.004386092,0.060404722
1751976395.97095,-0.001238269,-0.004386092,0.060404722
1751976395.97896,-0.001180722,-0.0039732,0.060454991
1751976395.98694,-0.001002135,-0.003533426,0.060419556
1751976395.99499,-0.001002135,-0.003533426,0.060419556
1751976396.00296,-0.000845338,-0.003045133,0.060548681
1751976396.011,-0.000567072,-0.002537245,0.060563537
1751976396.01896,-0.000567072,-0.002537245,0.060563537
1751976396.02692,-0.000440402,-0.002049154,0.060619388
1751976396.035,-0.000249742,-0.00155524,0.060682673
1751976396.04299,-0.000093997,-0.001128528,0.060785481
1751976396.05095,-0.000093997,-0.001128528,0.060785481
1751976396.05895,0.000065417,-0.000648161,0.060888286
1751976396.06692,0.000329767,-0.000104851,0.061005384
1751976396.07496,0.000329767,-0.000104851,0.061005384
1751976396.08295,0.000527837,0.000307238,0.061138798
1751976396.09095,0.000699361,0.000944149,0.061170981
1751976396.09894,0.000699361,0.000944149,0.061170981
1751976396.10696,0.000893348,0.001533411,0.061218659
1751976396.11494,0.001133522,0.001859592,0.06131594
1751976396.12296,0.001284309,0.002247949,0.061385022
1751976396.13095,0.001284309,0.002247949,0.061385022
1751976396.13895,0.001420037,0.002610082,0.061538387
1751976396.14694,0.001692714,0.003125526,0.061694367
1751976396.15497,0.001692714,0.003125526,0.061694367
1751976396.16297,0.001996106,0.003707635,0.061890643
1751976396.17102,0.002249709,0.004248947,0.061978113
1751976396.17893,0.002539772,0.004677889,0.06207177
1751976396.18693,0.002539772,0.004677889,0.06207177
1751976396.19493,0.002768006,0.005114148,0.062241352
1751976396.20302,0.002945918,0.005564123,0.062361918
1751976396.21096,0.003209389,0.005980769,0.062439028
1751976396.21889,0.003209389,0.005980769,0.062439028
1751976396.22693,0.00341873,0.006558446,0.062590078
1751976396.23494,0.003593491,0.006976025,0.062635676
1751976396.24294,0.003762987,0.007290869,0.062774465
1751976396.25094,0.003762987,0.007290869,0.062774465
1751976396.25895,0.003926554,0.007703227,0.062841112
1751976396.26698,0.004045662,0.008020944,0.062900794
1751976396.27494,0.004045662,0.008020944,0.062900794
1751976396.28294,0.004250874,0.008503762,0.06299777
1751976396.29095,0.004307204,0.008856606,0.063001648
1751976396.29901,0.00449813,0.009278607,0.063117145
1751976396.307,0.00449813,0.009278607,0.063117145
1751976396.31495,0.004667199,0.009543862,0.063199522
1751976396.32295,0.004793212,0.009744452,0.063215787
1751976396.33096,0.004793212,0.009744452,0.063215787
1751976396.33896,0.004986792,0.009884556,0.063245727
1751976396.347,0.005028847,0.010254008,0.063258949
1751976396.35499,0.005087291,0.01063853,0.063244753
1751976396.36296,0.005087291,0.01063853,0.063244753
1751976396.37096,0.005234959,0.011114613,0.063327013
1751976396.37898,0.005372505,0.011491128,0.0633169
1751976396.38697,0.005372505,0.011491128,0.0633169
1751976396.39498,0.005593438,0.011756279,0.063393279
1751976396.40294,0.005803737,0.012141098,0.063540557
1751976396.41094,0.005803737,0.012141098,0.063540557
1751976396.41897,0.005970394,0.012671209,0.063658724
1751976396.42701,0.006066258,0.013142084,0.063701354
1751976396.43495,0.00620282,0.013449588,0.063850862
1751976396.44294,0.00620282,0.013449588,0.063850862
1751976396.45093,0.00639956,0.013772047,0.063893284
1751976396.45893,0.006582958,0.014012874,0.064008042
1751976396.46698,0.006764882,0.014229615,0.064083539
1751976396.47499,0.006764882,0.014229615,0.064083539
1751976396.48347,0.006726997,0.014581458,0.064088958
1751976396.49097,0.006899379,0.014934972,0.064151635
1751976396.49894,0.006899379,0.014934972,0.064151635
1751976396.507,0.006968414,0.015258369,0.064201161
1751976396.51499,0.007130816,0.015483528,0.064265168
1751976396.52296,0.007399853,0.015661133,0.064429582
1751976396.53096,0.007399853,0.015661133,0.064429582
1751976396.53895,0.007527605,0.0158792,0.064424527
1751976396.54694,0.007687849,0.016008579,0.064505563
1751976396.55496,0.007687849,0.016008579,0.064505563
1751976396.56299,0.007611936,0.016243004,0.064529082
1751976396.57095,0.007668076,0.01640947,0.064555518
1751976396.57895,0.007724213,0.016453842,0.064563822
1751976396.58695,0.007724213,0.016453842,0.064563822
1751976396.59495,0.007749014,0.016364361,0.064584277
1751976396.60294,0.00771305,0.016322525,0.064618718
1751976396.61094,0.007553135,0.016212397,0.06458407
1751976396.61894,0.007553135,0.016212397,0.06458407
1751976396.62693,0.00747006,0.016137575,0.064544553
1751976396.63496,0.007267103,0.01598519,0.064553203
1751976396.64295,0.007267103,0.01598519,0.064553203
1751976396.65096,0.00715219,0.015757254,0.06450787
1751976396.65894,0.007123836,0.015495952,0.064503031
1751976396.66694,0.007006343,0.015138078,0.064462448
1751976396.67493,0.007006343,0.015138078,0.064462448
1751976396.68299,0.006903407,0.014871689,0.064488745
1751976396.69096,0.006831344,0.014812982,0.064421527
1751976396.69901,0.006831344,0.014812982,0.064421527
1751976396.70693,0.00677525,0.014638316,0.064339626
1751976396.71494,0.006658237,0.014388172,0.064227755
1751976396.72296,0.006658237,0.014388172,0.064227755
1751976396.73097,0.006533962,0.014195133,0.064194877
1751976396.73896,0.006530984,0.013917067,0.064215646
1751976396.74695,0.00644712,0.01367094,0.06414969
1751976396.75493,0.00644712,0.01367094,0.06414969
1751976396.76296,0.006369519,0.013432756,0.064099253
1751976396.77092,0.006256981,0.013324051,0.064085376
1751976396.77901,0.006164808,0.013023963,0.064082127
1751976396.78696,0.006164808,0.013023963,0.064082127
1751976396.79493,0.006053154,0.012613284,0.063972278
1751976396.80296,0.00600383,0.012234942,0.063939429
1751976396.81102,0.005798742,0.011901153,0.063843477
1751976396.81898,0.005798742,0.011901153,0.063843477
1751976396.82699,0.005741986,0.01148113,0.063834375
1751976396.83488,0.005583005,0.011081373,0.063628891
1751976396.84301,0.005583005,0.011081373,0.063628891
1751976396.85098,0.005456335,0.010715283,0.063457329
1751976396.85897,0.005436899,0.0103363,0.063356552
1751976396.86698,0.005436899,0.0103363,0.063356552
1751976396.87496,0.00539234,0.009890599,0.063314946
1751976396.88298,0.005346764,0.009424624,0.063297846
1751976396.89096,0.005229021,0.008976947,0.063262016
1751976396.89898,0.005229021,0.008976947,0.063262016
1751976396.90697,0.005054374,0.008598728,0.063136032
1751976396.91496,0.004912251,0.008096375,0.063063064
1751976396.92296,0.004744887,0.007632565,0.06295471
1751976396.93094,0.004744887,0.007632565,0.06295471
1751976396.939,0.00463592,0.007008354,0.062890311
1751976396.94705,0.00434515,0.006384667,0.062786595
1751976396.95495,0.004099471,0.005905891,0.062627325
1751976396.96297,0.004099471,0.005905891,0.062627325
1751976396.97097,0.00382113,0.005316747,0.062445195
1751976396.97907,0.003623794,0.004815509,0.062200053
1751976396.98695,0.003623794,0.004815509,0.062200053
1751976396.99495,0.003444808,0.004198465,0.062027161
1751976397.00295,0.003164926,0.003714629,0.061844147
1751976397.01098,0.002800003,0.003036025,0.061498402
1751976397.01896,0.002800003,0.003036025,0.061498402
1751976397.02697,0.002569133,0.002540809,0.061327482
1751976397.03495,0.002319749,0.00213483,0.061255133
1751976397.04295,0.002029583,0.001721739,0.061082548
1751976397.05093,0.002029583,0.001721739,0.061082548
1751976397.05894,0.001777597,0.001288379,0.060880368
1751976397.06701,0.001620067,0.000866831,0.060797563
1751976397.07496,0.001620067,0.000866831,0.060797563
1751976397.08295,0.001470504,0.000379078,0.060777445
1751976397.09096,0.001199718,-0.000166497,0.060505421
1751976397.09896,0.001199718,-0.000166497,0.060505421
1751976397.10703,0.000937333,-0.000775185,0.060423129
1751976397.11494,0.000555396,-0.00153648,0.060265775
1751976397.12294,0.000555396,-0.00153648,0.060265775
1751976397.13097,0.00015196,-0.002267797,0.059872166
1751976397.13894,-0.000239863,-0.003248193,0.059596926
1751976397.14694,-0.000239863,-0.003248193,0.059596926
1751976397.15494,-0.000556098,-0.004113781,0.059340963
1751976397.16298,-0.000976859,-0.004961368,0.059034194
1751976397.17094,-0.000976859,-0.004961368,0.059034194
1751976397.17894,-0.001194934,-0.005825486,0.058846734
1751976397.18693,-0.001584287,-0.006631386,0.058564387
1751976397.19502,-0.001942289,-0.007312384,0.05825629
1751976397.20299,-0.001942289,-0.007312384,0.05825629
1751976397.211,-0.002122579,-0.007917328,0.058061236
1751976397.21895,-0.002246594,-0.008575913,0.057964603
1751976397.22699,-0.002246594,-0.008575913,0.057964603
1751976397.23497,-0.002479898,-0.009045877,0.057868173
1751976397.24294,-0.002648385,-0.00947837,0.057727726
1751976397.25095,-0.002816267,-0.009816261,0.057607624
1751976397.25897,-0.002816267,-0.009816261,0.057607624
1751976397.26693,-0.002854483,-0.010253375,0.057539853
1751976397.27494,-0.002950134,-0.010828975,0.057474512
1751976397.28296,-0.002950134,-0.010828975,0.057474512
1751976397.29098,-0.0031888,-0.011338508,0.057306299
1751976397.29896,-0.003306633,-0.012048147,0.057128104
1751976397.30693,-0.003349211,-0.012628954,0.057142273
1751976397.31493,-0.003349211,-0.012628954,0.057142273
1751976397.323,-0.003623496,-0.013298933,0.056911141
1751976397.3309,-0.003801755,-0.013880323,0.056713964
1751976397.33896,-0.003801755,-0.013880323,0.056713964
1751976397.34699,-0.003933529,-0.014415318,0.056648822
1751976397.35497,-0.004057653,-0.015093487,0.056524125
1751976397.36299,-0.004102393,-0.015408283,0.056475393
1751976397.37099,-0.004102393,-0.015408283,0.056475393
1751976397.37902,-0.004178313,-0.01571611,0.056356616
1751976397.38695,-0.004183263,-0.015968171,0.056328197
1751976397.39495,-0.004183263,-0.015968171,0.056328197
1751976397.40295,-0.004272005,-0.016316117,0.056278495
1751976397.41096,-0.004247837,-0.016598323,0.056260399
1751976397.41895,-0.004311991,-0.016840481,0.056264531
1751976397.42696,-0.004311991,-0.016840481,0.056264531
1751976397.43494,-0.004309442,-0.017051111,0.056269645
1751976397.44294,-0.00430149,-0.017322166,0.056305111
1751976397.45096,-0.00430149,-0.017322166,0.056305111
1751976397.45899,-0.004277788,-0.017583257,0.056329574
1751976397.46694,-0.004264969,-0.017740464,0.056256532
1751976397.47494,-0.004345569,-0.018016387,0.056235153
1751976397.48297,-0.004345569,-0.018016387,0.056235153
1751976397.49093,-0.004423076,-0.01819813,0.056200408
1751976397.49899,-0.004445551,-0.018512039,0.056118746
1751976397.50694,-0.0045756,-0.019030867,0.055979906
1751976397.51499,-0.0045756,-0.019030867,0.055979906
1751976397.52293,-0.004629537,-0.019367702,0.055879555
1751976397.53093,-0.004684974,-0.019666898,0.055902158
1751976397.53894,-0.004779011,-0.019977406,0.055800622
1751976397.54704,-0.004779011,-0.019977406,0.055800622
1751976397.55495,-0.004847625,-0.020157084,0.055751798
1751976397.56294,-0.004819883,-0.020398837,0.055679672
1751976397.571,-0.004851587,-0.020591089,0.055642952
1751976397.579,-0.004851587,-0.020591089,0.055642952
1751976397.58701,-0.004791969,-0.020689944,0.055672592
1751976397.59498,-0.004743478,-0.02086353,0.055710313
1751976397.60293,-0.004762994,-0.020943192,0.055699763
1751976397.61097,-0.004762994,-0.020943192,0.055699763
