1751976373.66494,-0.011276092,-0.020306039,0.07784083
1751976373.69896,-0.011299947,-0.020307733,0.077847515
1751976373.74702,-0.011297592,-0.020283791,0.077861501
1751976373.79496,-0.011291428,-0.020292238,0.077836607
1751976373.84296,-0.011214163,-0.020303218,0.077890641
1751976373.89093,-0.011216382,-0.020309835,0.077838907
1751976373.93895,-0.011318753,-0.020282466,0.077856854
1751976373.98693,-0.011333477,-0.020296723,0.077803133
1751976374.03493,-0.011304153,-0.020306858,0.077836064
1751976374.08296,-0.011316682,-0.020307544,0.077814727
1751976374.13097,-0.011345361,-0.020279213,0.077834463
1751976374.17893,-0.01127462,-0.020273987,0.0778361
1751976374.22696,-0.011274218,-0.020282612,0.077859328
1751976374.27496,-0.011366013,-0.020298544,0.077822396
1751976374.32303,-0.011350953,-0.020282515,0.077856617
1751976374.37093,-0.011339998,-0.020236663,0.077859889
1751976374.419,-0.011332719,-0.020297043,0.077773797
1751976374.46693,-0.011255335,-0.02029321,0.077857001
1751976374.51497,-0.011304851,-0.020306618,0.077848228
1751976374.56297,-0.011298131,-0.020296856,0.07786992
1751976374.61103,-0.011266277,-0.020284249,0.077848488
1751976374.65895,-0.011355549,-0.020300612,0.077783659
1751976374.70698,-0.011263141,-0.020300541,0.077867806
1751976374.75495,-0.011322785,-0.020292155,0.077833397
1751976374.80295,-0.011275769,-0.020304404,0.077864015
1751976374.85094,-0.011255351,-0.020293898,0.077844818
1751976374.89897,-0.011293569,-0.020248423,0.077858321
1751976374.94694,-0.011251131,-0.020295407,0.077872229
1751976374.99498,-0.011323292,-0.020284842,0.077846375
1751976375.04298,-0.011290825,-0.020311719,0.077817652
1751976375.09095,-0.011282236,-0.020296045,0.077820343
1751976375.13894,-0.01129558,-0.020288496,0.077827748
1751976375.18694,-0.011320682,-0.020285539,0.077792718
1751976375.23495,-0.011295592,-0.020257849,0.077823321
1751976375.28296,-0.011258554,-0.020289753,0.077823577
1751976375.33095,-0.011297544,-0.020295147,0.077817514
1751976375.37895,-0.011315119,-0.020273544,0.077825915
1751976375.42696,-0.011326267,-0.020309015,0.07779792
1751976375.47497,-0.011296392,-0.020303694,0.077858158
1751976375.52296,-0.011330562,-0.020299614,0.077799965
1751976375.57095,-0.011309353,-0.020291998,0.077848166
1751976375.61898,-0.011336911,-0.020288371,0.077795733
1751976375.66695,-0.011300004,-0.020288027,0.077796371
1751976375.71494,-0.011300443,-0.020289534,0.077862854
1751976375.76296,-0.011319523,-0.020254704,0.07784041
1751976375.81093,-0.011276745,-0.020311516,0.077838154
1751976375.85894,-0.011336987,-0.020298837,0.077809958
1751976375.90693,-0.011275091,-0.020308559,0.077875935
1751976375.9549,-0.01132778,-0.020294038,0.077819591
1751976376.00295,-0.01127197,-0.02030808,0.077878239
1751976376.05093,-0.011296646,-0.020308051,0.077849676
1751976376.09897,-0.011318494,-0.020297968,0.077847438
1751976376.14695,-0.011264644,-0.020313105,0.077836766
1751976376.19494,-0.011293933,-0.020302709,0.077862022
1751976376.24296,-0.01138812,-0.020301919,0.077742852
1751976376.29089,-0.011285862,-0.020296305,0.077766412
1751976376.33894,-0.011331209,-0.020303044,0.077791986
1751976376.38702,-0.01126934,-0.0202621,0.077886702
1751976376.43499,-0.011340839,-0.0203073,0.077789878
1751976376.48297,-0.01132615,-0.020270175,0.07781008
1751976376.53104,-0.011311399,-0.02027899,0.077817549
1751976376.57894,-0.011313249,-0.020300115,0.077872091
1751976376.62694,-0.011310692,-0.020295402,0.077812044
1751976376.67497,-0.0113154,-0.020296282,0.077824144
1751976376.72293,-0.011296195,-0.020284971,0.077846094
1751976376.77095,-0.011241391,-0.020286742,0.077866011
1751976376.81904,-0.011283224,-0.02029817,0.077861526
1751976376.86696,-0.011333262,-0.020307924,0.077801002
1751976376.91496,-0.011279547,-0.020293325,0.077820208
1751976376.96288,-0.011320309,-0.020280078,0.077799804
1751976377.01095,-0.011269571,-0.02027152,0.077850641
1751976377.05894,-0.011292197,-0.020309998,0.07784023
1751976377.10694,-0.011330924,-0.020307051,0.077813327
1751976377.15493,-0.011315449,-0.020306412,0.077847917
1751976377.20303,-0.011290535,-0.020285993,0.077852902
1751976377.25099,-0.011290236,-0.020292163,0.07786285
1751976377.299,-0.011294465,-0.020301513,0.077841547
1751976377.34696,-0.011323821,-0.020291978,0.077845198
1751976377.39494,-0.011287203,-0.020309699,0.077825969
1751976377.44293,-0.011332291,-0.020300932,0.077790851
1751976377.49095,-0.011320055,-0.02030997,0.077790305
1751976377.53894,-0.011271896,-0.020309449,0.077812618
1751976377.58694,-0.011277592,-0.020281095,0.077798896
1751976377.63496,-0.011305402,-0.020276761,0.0778396
1751976377.68296,-0.011315663,-0.020270781,0.077827188
1751976377.73088,-0.011334013,-0.020297036,0.077808246
1751976377.77897,-0.011313019,-0.020296412,0.077775629
1751976377.82695,-0.011293522,-0.020299157,0.077849972
1751976377.8749,-0.011328097,-0.020282577,0.077834128
1751976377.92294,-0.011294592,-0.020306269,0.077837107
1751976377.97096,-0.011255685,-0.020293099,0.077820396
1751976378.01898,-0.011343888,-0.020282324,0.077789549
1751976378.06701,-0.011286757,-0.020304796,0.077854142
1751976378.11498,-0.011360452,-0.020299799,0.077803679
1751976378.16293,-0.011332548,-0.020271268,0.077795335
1751976378.21094,-0.011255267,-0.020294049,0.077856142
1751976378.25891,-0.011342316,-0.020285803,0.077755115
1751976378.30693,-0.011396962,-0.020304887,0.077733758
1751976378.35494,-0.011309283,-0.020301657,0.077829747
1751976378.40296,-0.01134496,-0.020300501,0.077845855
1751976378.45095,-0.011301258,-0.020309305,0.077830645
1751976378.49895,-0.011363827,-0.020290019,0.077753521
1751976378.54695,-0.011300336,-0.020295496,0.07781951
1751976378.59895,-0.011282106,-0.020298582,0.077842683
1751976378.64694,-0.011256041,-0.020294653,0.077866133
1751976378.69503,-0.011285825,-0.020308106,0.077801704
1751976378.743,-0.011405739,-0.020278347,0.077757045
1751976378.79098,-0.011276569,-0.020310643,0.077852013
