__time,/psm_joint_telemetry/header/stamp,/psm_joint_telemetry/insertion/effort,/psm_joint_telemetry/insertion/position,/psm_joint_telemetry/insertion/velocity,/psm_joint_telemetry/pitch/effort,/psm_joint_telemetry/pitch/position,/psm_joint_telemetry/pitch/velocity,/psm_joint_telemetry/roll/effort,/psm_joint_telemetry/roll/position,/psm_joint_telemetry/roll/velocity,/psm_joint_telemetry/servo1/effort,/psm_joint_telemetry/servo1/position,/psm_joint_telemetry/servo1/velocity,/psm_joint_telemetry/servo2/effort,/psm_joint_telemetry/servo2/position,/psm_joint_telemetry/servo2/velocity,/psm_joint_telemetry/servo3/effort,/psm_joint_telemetry/servo3/position,/psm_joint_telemetry/servo3/velocity,/psm_joint_telemetry/servo4/effort,/psm_joint_telemetry/servo4/position,/psm_joint_telemetry/servo4/velocity
1751880034.269574,30.609000000,0.000000000,0.000000000,0.000000000,-14.528740860,-16.634666443,-126.355529785,0.000000000,-0.128999949,-17.399595261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.272023,30.611000000,0.000000000,0.000000000,0.000000000,-14.544245323,-16.648166656,-126.235260010,0.000000000,-0.128999949,-17.399868011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.274561,30.614000000,0.000000000,0.000000000,0.000000000,-14.567015914,-16.675167084,-126.489089966,0.000000000,-0.128999949,-17.400417328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.277112,30.616000000,0.000000000,0.000000000,0.000000000,-14.581867452,-16.702167511,-127.218017578,0.000000000,-0.128999949,-17.400964737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.279615,30.619000000,0.000000000,0.000000000,0.000000000,-14.603679165,-16.702167511,-125.909332275,0.000000000,-0.128999949,-17.400964737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.282123,30.622000000,0.000000000,0.000000000,0.000000000,-14.617904489,-16.702167511,-125.055770874,0.000000000,-0.128999949,-17.400966644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.284641,30.624000000,0.000000000,0.000000000,0.000000000,-14.638754566,-16.742668152,-126.234802246,0.000000000,-0.128999949,-17.401788712,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.287199,30.627000000,0.000000000,0.000000000,0.000000000,-14.652324998,-16.769668579,-127.040634155,0.000000000,-0.128999949,-17.402336121,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.289732,30.629000000,0.000000000,0.000000000,0.000000000,-14.672211519,-16.756168365,-125.037399292,0.000000000,-0.128999949,-17.402065277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1751880034.292227,30.632000000,0.000000000,0.000000000,0.000000000,-14.685151466,-16.742668152,-123.451019287,0.000000000,-0.128999949,-17.401790619,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
