__time,/psm_joint_telemetry/header/stamp,/psm_joint_telemetry/insertion/effort,/psm_joint_telemetry/insertion/position,/psm_joint_telemetry/insertion/velocity,/psm_joint_telemetry/pitch/effort,/psm_joint_telemetry/pitch/position,/psm_joint_telemetry/pitch/velocity,/psm_joint_telemetry/roll/effort,/psm_joint_telemetry/roll/position,/psm_joint_telemetry/roll/velocity
1747309968.678771,29.220000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.992385864,0.000000000,-14.970000267,6.005604267
1747309968.681157,29.222000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.797447205,0.000000000,-14.970000267,6.005604267
1747309968.683539,29.225000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.605201721,0.000000000,-14.970000267,6.005604267
1747309968.685916,29.227000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.006271362,0.000000000,-14.970000267,6.005604267
1747309968.688378,29.230000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.797752380,0.000000000,-14.970000267,6.005604267
1747309968.690756,29.232000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.574035645,0.000000000,-14.970000267,6.005604267
1747309968.693103,29.234000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.005836487,0.000000000,-14.970000267,6.005604267
1747309968.695487,29.237000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.798065186,0.000000000,-14.970000267,6.005604267
1747309968.697816,29.239000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.620086670,0.000000000,-14.970000267,6.005604267
1747309968.700194,29.242000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.967864990,0.000000000,-14.970000267,6.005604267
1747309968.702567,29.244000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.798370361,0.000000000,-14.970000267,6.005604267
1747309968.704957,29.246000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.622665405,0.000000000,-14.970000267,6.005604267
1747309968.707397,29.249000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.968170166,0.000000000,-14.970000267,6.005604267
1747309968.709789,29.251000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.798683167,0.000000000,-14.970000267,6.005604267
1747309968.712167,29.253000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.592384338,0.000000000,-14.970000267,6.005604267
1747309968.714566,29.256000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.996208191,0.000000000,-14.970000267,6.005604267
1747309968.716903,29.258000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.798988342,0.000000000,-14.970000267,6.005604267
1747309968.719247,29.261000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.631675720,0.000000000,-14.970000267,6.005604267
1747309968.721661,29.263000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.963302612,0.000000000,-14.970000267,6.005604267
1747309968.724006,29.265000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.799293518,0.000000000,-14.970000267,6.005604267
1747309968.726348,29.268000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.626632690,0.000000000,-14.970000267,6.005604267
1747309968.728692,29.270000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.987670898,0.000000000,-14.970000267,6.005604267
1747309968.731034,29.272000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.799606323,0.000000000,-14.970000267,6.005604267
1747309968.733390,29.275000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.645408630,0.000000000,-14.970000267,6.005604267
1747309968.735760,29.277000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.981056213,0.000000000,-14.970000267,6.005604267
1747309968.738232,29.279000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.799911499,0.000000000,-14.970000267,6.005604267
1747309968.740512,29.282000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.800010681,0.000000000,-14.970000267,6.005604267
1747309968.742908,29.284000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.800117493,0.000000000,-14.970000267,6.005604267
1747309968.745276,29.287000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.800216675,0.000000000,-14.970000267,6.005604267
1747309968.747679,29.289000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.800323486,0.000000000,-14.970000267,6.005604267
1747309968.750050,29.291000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.609565735,0.000000000,-14.970000267,6.005604267
1747309968.752432,29.294000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.996330261,0.000000000,-14.970000267,6.005604267
1747309968.754848,29.296000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.800628662,0.000000000,-14.970000267,6.005604267
1747309968.757263,29.299000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.600227356,0.000000000,-14.970000267,6.005604267
1747309968.759615,29.301000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.015441895,0.000000000,-14.970000267,6.005604267
1747309968.761987,29.303000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.626655579,0.000000000,-14.970000267,6.005604267
1747309968.764370,29.306000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.996086121,0.000000000,-14.970000267,6.005604267
1747309968.766733,29.308000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.801147461,0.000000000,-14.970000267,6.005604267
1747309968.769168,29.310000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.632301331,0.000000000,-14.970000267,6.005604267
1747309968.771558,29.313000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.000190735,0.000000000,-14.970000267,6.005604267
1747309968.773975,29.315000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.586296082,0.000000000,-14.970000267,6.005604267
1747309968.776328,29.318000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.021347046,0.000000000,-14.970000267,6.005604267
1747309968.778706,29.320000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.801666260,0.000000000,-14.970000267,6.005604267
1747309968.781103,29.322000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.631294250,0.000000000,-14.970000267,6.005604267
1747309968.783530,29.325000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.014976501,0.000000000,-14.970000267,6.005604267
1747309968.785970,29.327000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.801979065,0.000000000,-14.970000267,6.005604267
1747309968.788551,29.330000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.802085876,0.000000000,-14.970000267,6.005604267
1747309968.790888,29.332000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.548667908,0.000000000,-14.970000267,6.005604267
1747309968.793248,29.335000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.009414673,0.000000000,-14.970000267,6.005604267
1747309968.795624,29.337000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.802398682,0.000000000,-14.970000267,6.005604267
1747309968.797995,29.339000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.625175476,0.000000000,-14.970000267,6.005604267
1747309968.800382,29.342000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.996116638,0.000000000,-14.970000267,6.005604267
1747309968.802749,29.344000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.802703857,0.000000000,-14.970000267,6.005604267
1747309968.805154,29.346000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.633094788,0.000000000,-14.970000267,6.005604267
1747309968.807521,29.349000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.013023376,0.000000000,-14.970000267,6.005604267
1747309968.809896,29.351000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.631767273,0.000000000,-14.970000267,6.005604267
1747309968.812256,29.354000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.001945496,0.000000000,-14.970000267,6.005604267
1747309968.814632,29.356000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.803207397,0.000000000,-14.970000267,6.005604267
1747309968.817014,29.358000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.626747131,0.000000000,-14.970000267,6.005604267
1747309968.819399,29.361000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.000732422,0.000000000,-14.970000267,6.005604267
1747309968.821860,29.363000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.626190186,0.000000000,-14.970000267,6.005604267
1747309968.824250,29.365000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.033706665,0.000000000,-14.970000267,6.005604267
1747309968.826587,29.368000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.803726196,0.000000000,-14.970000267,6.005604267
1747309968.828945,29.370000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.803825378,0.000000000,-14.970000267,6.005604267
1747309968.831309,29.373000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.636512756,0.000000000,-14.970000267,6.005604267
1747309968.833677,29.375000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-82.992202759,0.000000000,-14.970000267,6.005604267
1747309968.836043,29.377000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.804130554,0.000000000,-14.970000267,6.005604267
1747309968.838565,29.380000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.629943848,0.000000000,-14.970000267,6.005604267
1747309968.840954,29.382000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.073043823,0.000000000,-14.970000267,6.005604267
1747309968.843415,29.385000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.804450989,0.000000000,-14.970000267,6.005604267
1747309968.845888,29.387000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.804557800,0.000000000,-14.970000267,6.005604267
1747309968.848376,29.390000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.804664612,0.000000000,-14.970000267,6.005604267
1747309968.850821,29.392000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.804771423,0.000000000,-14.970000267,6.005604267
1747309968.853298,29.395000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.804878235,0.000000000,-14.970000267,6.005604267
1747309968.855832,29.397000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.804985046,0.000000000,-14.970000267,6.005604267
1747309968.858287,29.399000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805099487,0.000000000,-14.970000267,6.005604267
1747309968.860755,29.402000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805206299,0.000000000,-14.970000267,6.005604267
1747309968.863249,29.404000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805313110,0.000000000,-14.970000267,6.005604267
1747309968.865690,29.407000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805419922,0.000000000,-14.970000267,6.005604267
1747309968.868170,29.409000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805526733,0.000000000,-14.970000267,6.005604267
1747309968.870685,29.412000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805633545,0.000000000,-14.970000267,6.005604267
1747309968.873069,29.414000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805747986,0.000000000,-14.970000267,6.005604267
1747309968.875446,29.417000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805854797,0.000000000,-14.970000267,6.005604267
1747309968.877806,29.419000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.805961609,0.000000000,-14.970000267,6.005604267
1747309968.880183,29.421000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.806060791,0.000000000,-14.970000267,6.005604267
1747309968.882560,29.424000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.806167603,0.000000000,-14.970000267,6.005604267
1747309968.884936,29.426000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.298132896,-83.633506775,0.000000000,-14.970000267,6.005604267
1747309968.887353,29.429000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-83.004447937,0.000000000,-14.970000267,6.005604267
1747309968.889762,29.431000000,0.000000000,64338.074218750,0.000000000,0.000000000,-15.311633110,-84.806480408,0.000000000,-14.970000267,6.005604267
