__time,/psm_joint_telemetry/header/stamp,/psm_joint_telemetry/insertion/effort,/psm_joint_telemetry/insertion/position,/psm_joint_telemetry/insertion/velocity,/psm_joint_telemetry/pitch/effort,/psm_joint_telemetry/pitch/position,/psm_joint_telemetry/pitch/velocity,/psm_joint_telemetry/roll/effort,/psm_joint_telemetry/roll/position,/psm_joint_telemetry/roll/velocity
1747313926.656816,18.523000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225616455,0.000000000,14.918999672,-16.215341568
1747313926.659268,18.526000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225643158,0.000000000,14.918999672,-16.215341568
1747313926.661683,18.528000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225673676,0.000000000,14.918999672,-16.215341568
1747313926.664110,18.531000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225700378,0.000000000,14.918999672,-16.215341568
1747313926.666532,18.533000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225730896,0.000000000,14.918999672,-16.215341568
1747313926.668939,18.536000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225761414,0.000000000,14.918999672,-16.215341568
1747313926.671387,18.538000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225788116,0.000000000,14.918999672,-16.215341568
1747313926.673707,18.540000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225818634,0.000000000,14.918999672,-16.215341568
1747313926.676050,18.543000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225845337,0.000000000,14.918999672,-16.215341568
1747313926.678450,18.545000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225875854,0.000000000,14.918999672,-16.215341568
1747313926.680830,18.547000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225902557,0.000000000,14.918999672,-16.215341568
1747313926.683335,18.550000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225933075,0.000000000,14.918999672,-16.215341568
1747313926.685909,18.552000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225959778,0.000000000,14.918999672,-16.215341568
1747313926.688202,18.555000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.225990295,0.000000000,14.918999672,-16.215341568
1747313926.690566,18.557000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.226020813,0.000000000,14.918999672,-16.215341568
1747313926.692924,18.560000000,0.000000000,56337.484375000,0.000000000,0.000000000,14.915622711,-59.226047516,0.000000000,14.918999672,-16.215341568
