__time,/psm_joint_telemetry/header/stamp,/psm_joint_telemetry/insertion/effort,/psm_joint_telemetry/insertion/position,/psm_joint_telemetry/insertion/velocity,/psm_joint_telemetry/pitch/effort,/psm_joint_telemetry/pitch/position,/psm_joint_telemetry/pitch/velocity,/psm_joint_telemetry/roll/effort,/psm_joint_telemetry/roll/position,/psm_joint_telemetry/roll/velocity
1748264180.786899,44.447000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.789445,44.449000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.791988,44.452000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.794539,44.454000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.797005,44.457000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.799386,44.459000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.801760,44.462000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.804134,44.464000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.806504,44.466000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.808894,44.469000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.811636,44.471000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.814070,44.474000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.816505,44.476000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.818978,44.479000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.821421,44.481000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.823973,44.484000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.826488,44.486000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.829031,44.489000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.831507,44.491000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.833930,44.494000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.836252,44.496000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.838595,44.498000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.840941,44.501000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.843328,44.503000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.845712,44.506000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.848099,44.508000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.850428,44.510000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.852809,44.513000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.855205,44.515000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.857580,44.517000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.859955,44.520000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.862325,44.522000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.864711,44.525000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.867105,44.527000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.869483,44.529000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.871878,44.532000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.874251,44.534000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
1748264180.876647,44.536000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.770793438,-74.281455994,0.000000000,-0.066000223,-16.511642456
