__time,/psm_joint_telemetry/header/stamp,/psm_joint_telemetry/insertion/effort,/psm_joint_telemetry/insertion/position,/psm_joint_telemetry/insertion/velocity,/psm_joint_telemetry/pitch/effort,/psm_joint_telemetry/pitch/position,/psm_joint_telemetry/pitch/velocity,/psm_joint_telemetry/roll/effort,/psm_joint_telemetry/roll/position,/psm_joint_telemetry/roll/velocity
1747301132.711017,96.297000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-60.081176758,0.000000000,-0.066000223,-17.771949768
1747301132.713412,96.299000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.679006577
1747301132.715921,96.301000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.595355988
1747301132.718344,96.304000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.520071030
1747301132.720722,96.306000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.452314377
1747301132.723093,96.309000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.391332626
1747301132.725443,96.311000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.336450577
1747301132.727816,96.313000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.287055969
1747301132.730232,96.316000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.242601395
1747301132.732598,96.318000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.202590942
1747301132.735040,96.321000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.166582108
1747301132.737401,96.323000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.554789782,-63.390792847,0.000000000,-0.066000223,-17.134174347
1747301132.739810,96.325000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.568289399,-60.703659058,0.000000000,-0.066000223,-17.105007172
1747301132.742149,96.328000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.595291138,-58.808692932,0.000000000,-0.066000223,-17.078756332
1747301132.744569,96.330000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.608790755,-62.719856262,0.000000000,-0.066000223,-17.055131912
1747301132.746923,96.332000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.622290373,-63.497421265,0.000000000,-0.066000223,-17.033868790
1747301132.749386,96.335000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.622290373,-66.794097900,0.000000000,-0.066000223,-17.014732361
1747301132.751786,96.337000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.635789871,-64.180801392,0.000000000,-0.066000223,-16.997509003
1747301132.754186,96.340000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.635789871,-67.474723816,0.000000000,-0.066000223,-16.982009888
1747301132.756599,96.342000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.635789871,-67.474723816,0.000000000,-0.066000223,-16.968059540
1747301132.758955,96.344000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.635789871,-67.474723816,0.000000000,-0.066000223,-16.955503464
1747301132.761377,96.347000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.649292111,-64.815315247,0.000000000,-0.066000223,-16.944204330
1747301132.763812,96.349000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.649292111,-68.155494690,0.000000000,-0.066000223,-16.934034348
1747301132.766222,96.352000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.662791729,-65.553039551,0.000000000,-0.056998730,-16.143882751
1747301132.768655,96.354000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.662791729,-68.836128235,0.000000000,-0.056998730,-15.984037399
1747301132.771067,96.357000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.662791729,-68.836128235,0.000000000,-0.056998730,-15.840175629
1747301132.773411,96.359000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.662791729,-68.836128235,0.000000000,-0.056998730,-15.710700989
1747301132.775793,96.361000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.662791729,-68.836128235,0.000000000,-0.056998730,-15.594173431
1747301132.778195,96.364000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.676291227,-66.161788940,0.000000000,-0.056998730,-15.489298820
1747301132.780534,96.366000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.689793468,-66.875457764,0.000000000,-0.056998730,-15.394911766
1747301132.782897,96.368000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.689793468,-70.197525024,0.000000000,-0.056998730,-15.309963226
1747301132.785311,96.371000000,0.000000000,102674.234375000,0.000000000,0.000000000,-1.689793468,-70.197525024,0.000000000,-0.056998730,-15.233509064
